url,canonical_url,title,content_hash,locale,page_type
https://www.marykay.com/en/makeup/makeup-tools/custom-palettes,/en/makeup/makeup-tools/custom-palettes,Custom Palettes | Mary Kay,f6e82f28131c5e597485242d90ded4293195b81a3736508979489228b416ca21,en_US,category
https://www.marykay.com/es/makeup/makeup-tools/custom-palettes,/es/makeup/makeup-tools/custom-palettes,Paletas | Mary Kay,3f3e5f81f71d60d6a75f531c98fe8eaffada2e1f96a3df7d3866acc22e55c730,es_US,category
https://www.marykay.com/en/body-sun/body-sun-concern/hand-care,/en/body-sun/body-sun-concern/hand-care,Hand Care | Mary Kay,45f904cfc55ecbb89a54d7c00c9fed2c61f0d10a9a8f10c8591b303d3eb2c5ed,en_US,category
https://www.marykay.com/es/body-sun/body-sun-concern/hand-care,/es/body-sun/body-sun-concern/hand-care,Cuidado de manos | Mary Kay,a8848a6e04afee26f17a7d083f9b7237ec1581fff6feb1e219ecf83f41b849fa,es_US,category
https://www.marykay.com/en/fragrance/scent/floral,/en/fragrance/scent/floral,Floral | Mary Kay,c510683a9af2a720281daf1b8349d5a673923e1580e5eaa32d99aec47f553449,en_US,category
https://www.marykay.com/es/fragrance/scent/floral,/es/fragrance/scent/floral,Floral | Mary Kay,265b08f20d54eb0221b833298287ec9d85b1daebd072c1a8745e8acceba0b08f,es_US,category
https://www.marykay.com/en/fragrance/scent/masculine,/en/fragrance/scent/masculine,Masculine | Mary Kay,55077b3d8cb8e10e8d2208e3b86ee2821200bb5983669560acf84a6dc0502e71,en_US,category
https://www.marykay.com/es/fragrance/scent/masculine,/es/fragrance/scent/masculine,Masculino | Mary Kay,bc166bfe8a6d3d28e3085b80f0ab5fb7a6a0395f775ec2bb2e86dd4862a32d43,es_US,category
https://www.marykay.com/en/gifts/gifts-category/gifts-category-tools,/en/gifts/gifts-category/gifts-category-tools,Tools | Mary Kay,c5da0336f8bed998769fa9eddd033b6444bc2c10c1a179bcddcdeadeb6bdb056,en_US,category
https://www.marykay.com/es/gifts/gifts-category/gifts-category-tools,/es/gifts/gifts-category/gifts-category-tools,Herramientas | Mary Kay,0e794da846320bdd3e4456efa9baadae31cd9d83d6eace569a882ef585aaab73,es_US,category
https://www.marykay.com/en/gifts/gifts-for/gifts-him,/en/gifts/gifts-for/gifts-him,Him | Mary Kay,f377fb6d67272b446a84294dd28a57bc3ed9fe37a1d2b427158005061e4d86c9,en_US,category
https://www.marykay.com/es/gifts/gifts-for/gifts-him,/es/gifts/gifts-for/gifts-him,Él | Mary Kay,bc23e819877cf7351e22a29193311fc30109a1ca09db1ebcbe7ae17e1e019f5c,es_US,category
https://www.marykay.com/en/gifts/price-range/dollar-25-and-under,/en/gifts/price-range/dollar-25-and-under,$25 and Under | Mary Kay,b7e0c32f652a7f3a61fd86180a8890be78bc6e27102f3dfdfe8d2d18260d0141,en_US,category
https://www.marykay.com/es/gifts/price-range/dollar-25-and-under,/es/gifts/price-range/dollar-25-and-under,$25 o menos | Mary Kay,d654581dd5fd81ebb91ac1dfb5e247fc5e951572bfe348d80355895fc539367a,es_US,category
https://www.marykay.com/en/discover/makeup-trends-techniques,/en/discover/makeup-trends-techniques,Trends & Techniques | Mary Kay,aa05631d064d183eb10da90be33da728396f84d4fe85ec3bccfd7796e719929e,en_US,content
https://www.marykay.com/es/discover/makeup-trends-techniques,/es/discover/makeup-trends-techniques,Tendencias y Técnicas | Mary Kay,cff3c5f4a4ca16a04b7e57bf76c5437ae98b64fcef45feedbe3270feef1a3232,es_US,content
https://www.marykay.com/en/body-sun/body-sun-product-type,/en/body-sun/body-sun-product-type,Product Type | Mary Kay,e51fc22b37a75eadd3ca4f78f0aa193230efcb9e70c86b093efeb4254f5475b6,en_US,category
https://www.marykay.com/es/body-sun/body-sun-product-type,/es/body-sun/body-sun-product-type,Tipo de Producto | Mary Kay,97c3bb90fb2099f95a2ba26e1182e22e15e897941e8909bc91b29d68446660ae,es_US,category
https://www.marykay.com/en/gifts/gifts-category/gifts-category-skin-care,/en/gifts/gifts-category/gifts-category-skin-care,Skin Care | Mary Kay,13001ac734d4b3e44d3c6e7efb785340fafe7e81aac205f73cef3a0394f0a2f3,en_US,category
https://www.marykay.com/es/gifts/gifts-category/gifts-category-skin-care,/es/gifts/gifts-category/gifts-category-skin-care,Piel | Mary Kay,7fa952afb396c239d2d16faad1c4f587a9ea82dd3c90a320feed8a511ed9d0c1,es_US,category
https://www.marykay.com/en/gifts/gifts-category/gifts-category-fragrance,/en/gifts/gifts-category/gifts-category-fragrance,Fragrance | Mary Kay,6a14431107065648ba89f6c0371cb75b72f6239b636f56a976a55e9c63c4acc9,en_US,category
https://www.marykay.com/es/gifts/gifts-category/gifts-category-fragrance,/es/gifts/gifts-category/gifts-category-fragrance,Fragancias | Mary Kay,c7c823f1db665d289aed26c2ec8356e4d9b4b1bb36ffe931e1f623fa7ce2f6ec,es_US,category
https://www.marykay.com/en/gifts/gifts-for/gifts-teens,/en/gifts/gifts-for/gifts-teens,Teens | Mary Kay,ceb5074191e8c01a9f58143cd0e359f0f2d1d50a46777cd653dbc572d1b51ebd,en_US,category
https://www.marykay.com/es/gifts/gifts-for/gifts-teens,/es/gifts/gifts-for/gifts-teens,Adolescentes | Mary Kay,a8a4030ef120742e810992d55d24c2cd5fd67b1e774acc3b7545e87e59dd598a,es_US,category
https://www.marykay.com/en/discover,/en/discover,Discover | Mary Kay,72fbd30cde266f1c811fd5795b412f4bf0e7a8ab6514ed72eabfe69bc113fd0c,en_US,other
https://www.marykay.com/es/discover,/es/discover,Descubre | Mary Kay,a376263621832f3b5256d860c160f341b6c04ca929cccce69309a43d9d4ee937,es_US,other
https://www.marykay.com/en/be-a-beauty-consultant,/en/be-a-beauty-consultant,Be a Beauty Consultant | Mary Kay,6c9da94db07f256f56c8b840ebe0a0f3374eb8f9ad505ba3a3f95856ec51561e,en_US,other
https://www.marykay.com/es/be-a-beauty-consultant,/es/be-a-beauty-consultant,Sé Consultora de Belleza | Mary Kay,cce0c8c28bcc8294d06bb17d8324e6db89cceae5a38b0bf5f9ed56a96e940cea,es_US,other
https://www.marykay.com/en/discover/love-your-skin/ingredient-glossary,/en/discover/love-your-skin/ingredient-glossary,Ingredient Glossary | Mary Kay,026b3aa1087f034880ce6144a4d1a2e994929c100845e45507a0e0375797fc7f,en_US,content
https://www.marykay.com/es/discover/love-your-skin/ingredient-glossary,/es/discover/love-your-skin/ingredient-glossary,Glosario de ingredientes | Mary Kay,b78eeb0bd041560977fcf1e0a7388f5550c9bf6a0943370cd589a1bd20a1f093,es_US,content
https://www.marykay.com/en/skincare,/en/skincare,Skin Care | Mary Kay,19f35b944d15acba71eed02c9f5cfb0a4f4a551cd10cdd54560ae0a113e89dcf,en_US,other
https://www.marykay.com/es/skincare,/es/skincare,Piel | Mary Kay,dafbd7be9701bb1409b85dd2ba0ded8bb6b994a7f59e2e11485b57efd5dd404f,es_US,other
https://www.marykay.com/en/skincare/collection,/en/skincare/collection,Collection | Mary Kay,fb736deba82467ce9138ae5af82209b856c2160226f615ebbc8c5ee7b096b405,en_US,category
https://www.marykay.com/es/skincare/collection,/es/skincare/collection,Colección | Mary Kay,0ef36ee51918da92a04ec9613dd73a057c0618c844eedee2e2a74478720bf5cb,es_US,category
https://www.marykay.com/en/skincare/collection/mary-kay-skin-care,/en/skincare/collection/mary-kay-skin-care,Mary Kay Skin Care | Mary Kay,dfd29de8cf511d960e550d2f3570a53494e0abda3d53033a7ac8a1fc67c99b14,en_US,category
https://www.marykay.com/es/skincare/collection/mary-kay-skin-care,/es/skincare/collection/mary-kay-skin-care,Mary Kay Skin Care | Mary Kay,0e7e3573c44b71bbe1bbed873d9bfc0c162660185ecff1cd938110458fef4d47,es_US,category
https://www.marykay.com/en/skincare/collection/timewise,/en/skincare/collection/timewise,TimeWise | Mary Kay,e6ce60838cbf57c6dbe79feb56a55d52d4b0101d007c00bad9f3afcbc6451168,en_US,category
https://www.marykay.com/es/skincare/collection/timewise,/es/skincare/collection/timewise,TimeWise | Mary Kay,e77b82776fd0a46c8d65276a34548ea38085dc50294abc2443e3919c843291c6,es_US,category
https://www.marykay.com/en/skincare/collection/clear-proof,/en/skincare/collection/clear-proof,Clear Proof | Mary Kay,256c3ebb290ef8cf36084fe84aa79f22f5712eab2088afbfe833ee53fce311fe,en_US,category
https://www.marykay.com/es/skincare/collection/clear-proof,/es/skincare/collection/clear-proof,Clear Proof | Mary Kay,fc3eebd61621b7b6513c47f2d0e7a11ebb18ece9b434205270332641f422cba4,es_US,category
https://www.marykay.com/en/skincare/collection/satin-collection,/en/skincare/collection/satin-collection,Satin Collection | Mary Kay,a553ea3052d080baed823c61f4ae4208b4475b0fedbf1766929518b7171fe921,en_US,category
https://www.marykay.com/es/skincare/collection/satin-collection,/es/skincare/collection/satin-collection,Satin Colección | Mary Kay,426f294f93d71117b04ee08ea9ab473758f816cde2600c8172e8aa7c8cfd1f32,es_US,category
https://www.marykay.com/en/skincare/collection/mk-men,/en/skincare/collection/mk-men,MK Men | Mary Kay,35abf85a7f387e3e66b8524b51a257dc7bf5c02ec24dd77b6235a5868440a5ad,en_US,category
https://www.marykay.com/es/skincare/collection/mk-men,/es/skincare/collection/mk-men,MK Men | Mary Kay,0b115425dc1d2ca541737bf99960c5456bdadf205ac3102fe234cfaf71de282d,es_US,category
https://www.marykay.com/en/skincare/collection/clinical-solutions,/en/skincare/collection/clinical-solutions,Clinical Solutions | Mary Kay,6cce6a76364cc139ad0094da88a26ffda091bdc80c4d49b0a33a0873dfa495c9,en_US,category
https://www.marykay.com/es/skincare/collection/clinical-solutions,/es/skincare/collection/clinical-solutions,Clinical Solutions | Mary Kay,98828d1d09ff7b810248aa100732ba59712078525d08a5acd65d4c59eca5e83b,es_US,category
https://www.marykay.com/en/skincare/concern/age-fighting,/en/skincare/concern/age-fighting,Age-Fighting | Mary Kay,0b3e5deec489ffc0851c648a11a6c81c7b0d8200315d6ac31b3e72baf2131fe1,en_US,category
